dataset,val_uid,train_uid,similarity,train_correct_judge,train_correct_extracted,baseline_correct,reflection_correct_simple,reflection_injected_simple,reflection_correct_complex,reflection_injected_complex
openbookqa,openbookqa-validation-000062,openbookqa-train-002547,0.8460654020309448,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000063,openbookqa-train-002194,0.5634939670562744,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000064,openbookqa-train-001272,0.5499470233917236,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000065,openbookqa-train-004168,0.7524473667144775,False,False,False,True,True,True,True
openbookqa,openbookqa-validation-000066,openbookqa-train-003093,0.7565705180168152,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000067,openbookqa-train-000352,0.8919709920883179,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000068,openbookqa-train-004948,0.8211532235145569,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000069,openbookqa-train-004866,0.6368446946144104,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000070,openbookqa-train-004818,0.6011075377464294,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000071,openbookqa-train-001049,0.8289872407913208,True,True,False,False,True,False,True
openbookqa,openbookqa-validation-000072,openbookqa-train-003221,0.6806754469871521,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000073,openbookqa-train-002264,0.5817527770996094,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000074,openbookqa-train-004425,0.7130052447319031,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000075,openbookqa-train-002802,0.7321589589118958,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000076,openbookqa-train-001831,0.46430128812789917,True,True,False,True,True,False,True
openbookqa,openbookqa-validation-000077,openbookqa-train-004338,0.7273420095443726,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000078,openbookqa-train-000130,0.6275490522384644,True,True,False,False,True,False,True
openbookqa,openbookqa-validation-000079,openbookqa-train-004549,0.735458254814148,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000080,openbookqa-train-003162,0.6663932800292969,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000081,openbookqa-train-002439,0.7443692684173584,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000082,openbookqa-train-001961,0.6978235244750977,True,True,False,False,True,True,True
openbookqa,openbookqa-validation-000083,openbookqa-train-002551,0.6842023730278015,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000084,openbookqa-train-000712,0.5402547121047974,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000085,openbookqa-train-002005,0.6550487875938416,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000086,openbookqa-train-002922,1.0,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000087,openbookqa-train-004158,0.653715968132019,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000088,openbookqa-train-003458,0.924606442451477,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000089,openbookqa-train-000721,0.7293015122413635,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000090,openbookqa-train-000171,0.6401429176330566,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000091,openbookqa-train-004946,0.7776432037353516,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000092,openbookqa-train-002705,0.5680961608886719,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000093,openbookqa-train-000909,0.542456865310669,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000094,openbookqa-train-001399,1.000000238418579,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000095,openbookqa-train-000069,0.8483263850212097,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000096,openbookqa-train-003805,0.80515056848526,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000097,openbookqa-train-002076,0.6094523668289185,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000098,openbookqa-train-004243,0.8629320859909058,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000099,openbookqa-train-001565,0.7066737413406372,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000100,openbookqa-train-000858,0.6873347759246826,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000101,openbookqa-train-000962,0.6814756393432617,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000102,openbookqa-train-000071,0.8212998509407043,False,True,False,True,True,False,True
openbookqa,openbookqa-validation-000103,openbookqa-train-001362,0.4792892634868622,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000104,openbookqa-train-004816,0.7464251518249512,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000105,openbookqa-train-004768,0.6320770382881165,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000106,openbookqa-train-001445,0.5908358693122864,False,False,False,True,True,True,True
openbookqa,openbookqa-validation-000107,openbookqa-train-001848,0.6290302872657776,False,False,False,False,True,False,True
openbookqa,openbookqa-validation-000108,openbookqa-train-004849,0.5761995911598206,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000109,openbookqa-train-001235,0.9350317716598511,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000110,openbookqa-train-003465,0.8460781574249268,False,True,True,True,True,True,True
openbookqa,openbookqa-validation-000111,openbookqa-train-001691,0.7715549468994141,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000112,openbookqa-train-000617,0.8308104276657104,True,,False,True,True,False,True
openbookqa,openbookqa-validation-000113,openbookqa-train-001106,0.5118862986564636,False,True,True,False,True,False,True
openbookqa,openbookqa-validation-000114,openbookqa-train-000404,0.5601453185081482,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000115,openbookqa-train-001160,0.6540586948394775,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000116,openbookqa-train-001997,0.7402688264846802,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000117,openbookqa-train-004955,0.7680255770683289,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000118,openbookqa-train-000422,0.6075115203857422,False,False,True,False,True,True,True
openbookqa,openbookqa-validation-000119,openbookqa-train-001771,0.7825130224227905,True,True,True,False,True,False,True
openbookqa,openbookqa-validation-000120,openbookqa-train-000408,0.8724963068962097,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000121,openbookqa-train-000391,0.7163389921188354,False,True,True,True,True,True,True
openbookqa,openbookqa-validation-000122,openbookqa-train-001116,0.8836114406585693,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000123,openbookqa-train-000916,0.8560674786567688,False,True,True,True,True,False,True
openbookqa,openbookqa-validation-000124,openbookqa-train-001891,0.7002485394477844,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000125,openbookqa-train-002061,0.6691504120826721,True,True,False,False,True,False,True
openbookqa,openbookqa-validation-000126,openbookqa-train-000951,0.6457829475402832,True,,False,True,True,True,True
openbookqa,openbookqa-validation-000127,openbookqa-train-000116,0.7322785258293152,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000128,openbookqa-train-001208,0.7928688526153564,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000129,openbookqa-train-000971,0.9999996423721313,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000130,openbookqa-train-001344,0.8510076999664307,True,True,True,False,True,False,True
openbookqa,openbookqa-validation-000131,openbookqa-train-000992,0.8215306401252747,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000132,openbookqa-train-000597,0.7187913060188293,False,True,False,False,True,True,True
openbookqa,openbookqa-validation-000133,openbookqa-train-004828,0.5606075525283813,True,True,True,False,True,False,True
openbookqa,openbookqa-validation-000134,openbookqa-train-000754,0.6787670254707336,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000135,openbookqa-train-001992,0.8005068302154541,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000136,openbookqa-train-003705,1.0000003576278687,False,False,True,False,True,True,True
openbookqa,openbookqa-validation-000137,openbookqa-train-000317,0.5873249769210815,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000138,openbookqa-train-003087,0.6320940852165222,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000139,openbookqa-train-004277,0.8307127952575684,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000140,openbookqa-train-001232,0.7300249934196472,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000141,openbookqa-train-003884,0.5508003830909729,True,True,False,False,True,False,True
openbookqa,openbookqa-validation-000142,openbookqa-train-004779,0.6640579700469971,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000143,openbookqa-train-000393,0.6290559768676758,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000144,openbookqa-train-003019,0.5084679126739502,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000145,openbookqa-train-003501,0.9288142919540405,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000146,openbookqa-train-000983,0.8336028456687927,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000147,openbookqa-train-001674,0.6323330402374268,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000148,openbookqa-train-004917,0.9999998807907104,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000149,openbookqa-train-001434,0.8226085305213928,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000150,openbookqa-train-001516,0.6942789554595947,False,True,True,True,True,True,True
openbookqa,openbookqa-validation-000151,openbookqa-train-003459,0.5818070769309998,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000152,openbookqa-train-000026,0.7146286368370056,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000153,openbookqa-train-002840,0.684559166431427,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000154,openbookqa-train-000948,0.826827347278595,False,True,True,True,True,True,True
openbookqa,openbookqa-validation-000155,openbookqa-train-004589,0.9872484803199768,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000156,openbookqa-train-003022,0.8886570930480957,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000157,openbookqa-train-002556,0.6915452480316162,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000158,openbookqa-train-002141,0.6534343957901001,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000159,openbookqa-train-002847,0.6971885561943054,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000160,openbookqa-train-002202,0.4877721667289734,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000161,openbookqa-train-000194,0.7928774356842041,True,True,False,False,True,False,True
openbookqa,openbookqa-validation-000162,openbookqa-train-001566,0.8571098446846008,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000163,openbookqa-train-001484,0.6933805346488953,False,True,True,False,True,False,True
openbookqa,openbookqa-validation-000164,openbookqa-train-000912,0.7726275324821472,True,True,False,False,True,True,True
openbookqa,openbookqa-validation-000165,openbookqa-train-000015,0.7903443574905396,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000166,openbookqa-train-002907,0.607964038848877,False,False,True,True,True,False,True
openbookqa,openbookqa-validation-000167,openbookqa-train-000247,0.4722599387168884,True,True,True,False,True,False,True
openbookqa,openbookqa-validation-000168,openbookqa-train-002653,0.6647908687591553,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000169,openbookqa-train-000175,0.7749581933021545,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000170,openbookqa-train-004473,0.9042589068412781,True,True,False,False,True,True,True
openbookqa,openbookqa-validation-000171,openbookqa-train-001069,0.7299835085868835,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000172,openbookqa-train-000211,0.473865807056427,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000173,openbookqa-train-001466,0.4804125130176544,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000174,openbookqa-train-004461,0.6749444007873535,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000175,openbookqa-train-001441,0.827366292476654,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000176,openbookqa-train-002655,0.5418059229850769,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000177,openbookqa-train-004338,0.802503228187561,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000178,openbookqa-train-002832,0.7106915712356567,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000179,openbookqa-train-003478,0.8920074701309204,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000180,openbookqa-train-004604,0.44610321521759033,True,True,False,False,True,True,True
openbookqa,openbookqa-validation-000181,openbookqa-train-003159,0.5562250018119812,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000182,openbookqa-train-003010,0.6444321870803833,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000183,openbookqa-train-002773,0.9093968272209167,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000184,openbookqa-train-000560,0.835027813911438,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000185,openbookqa-train-001590,0.6912454962730408,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000186,openbookqa-train-002306,0.7192625999450684,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000187,openbookqa-train-004862,0.552963376045227,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000188,openbookqa-train-002504,0.7033898830413818,True,True,False,True,True,False,True
openbookqa,openbookqa-validation-000189,openbookqa-train-000815,0.8629295825958252,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000190,openbookqa-train-003029,0.6530503630638123,True,True,False,False,True,False,True
openbookqa,openbookqa-validation-000191,openbookqa-train-004686,0.8118824362754822,False,False,True,False,True,False,True
openbookqa,openbookqa-validation-000192,openbookqa-train-000348,0.6284460425376892,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000193,openbookqa-train-001516,0.8326327800750732,False,True,True,True,True,True,True
openbookqa,openbookqa-validation-000194,openbookqa-train-004573,0.49325379729270935,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000195,openbookqa-train-002216,0.5598308444023132,True,True,False,False,True,False,True
openbookqa,openbookqa-validation-000196,openbookqa-train-002649,0.9999999403953552,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000197,openbookqa-train-000600,0.6395711898803711,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000198,openbookqa-train-002489,0.5974924564361572,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000199,openbookqa-train-000401,0.6889888048171997,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000200,openbookqa-train-002880,0.3495241403579712,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000201,openbookqa-train-001999,0.7162122130393982,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000202,openbookqa-train-002644,0.7094725370407104,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000203,openbookqa-train-001716,0.7095150351524353,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000204,openbookqa-train-000121,0.7424386739730835,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000205,openbookqa-train-003523,0.7956793904304504,False,True,True,True,True,True,True
openbookqa,openbookqa-validation-000206,openbookqa-train-000408,0.9470281600952148,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000207,openbookqa-train-000190,0.8595463037490845,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000208,openbookqa-train-001766,0.7838808298110962,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000209,openbookqa-train-000495,0.5470888018608093,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000210,openbookqa-train-004454,0.6106653809547424,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000211,openbookqa-train-003046,0.7649619579315186,True,True,False,False,True,True,True
openbookqa,openbookqa-validation-000212,openbookqa-train-000346,0.7598595023155212,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000213,openbookqa-train-000921,0.7681361436843872,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000214,openbookqa-train-002019,0.583755612373352,True,True,True,False,True,False,True
openbookqa,openbookqa-validation-000215,openbookqa-train-004068,0.6539579033851624,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000216,openbookqa-train-004572,0.6064726114273071,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000217,openbookqa-train-001989,0.8493345379829407,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000218,openbookqa-train-004556,0.5683406591415405,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000219,openbookqa-train-003251,0.6049407124519348,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000220,openbookqa-train-000383,0.7734179496765137,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000221,openbookqa-train-000101,0.7304584383964539,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000222,openbookqa-train-001060,0.7626484036445618,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000223,openbookqa-train-000974,0.5709584951400757,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000224,openbookqa-train-004947,0.7444955706596375,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000225,openbookqa-train-002363,0.8168731331825256,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000226,openbookqa-train-000772,0.5428982973098755,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000227,openbookqa-train-001331,0.7440038323402405,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000228,openbookqa-train-003487,0.673331618309021,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000229,openbookqa-train-003556,0.6047574877738953,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000230,openbookqa-train-004859,0.5550807118415833,False,False,True,False,True,False,True
openbookqa,openbookqa-validation-000231,openbookqa-train-003938,0.7009827494621277,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000232,openbookqa-train-000017,0.5387909412384033,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000233,openbookqa-train-000422,0.6274851560592651,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000234,openbookqa-train-003543,0.6580289602279663,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000235,openbookqa-train-004065,0.6207085251808167,True,True,False,False,True,True,True
openbookqa,openbookqa-validation-000236,openbookqa-train-000385,0.6978212594985962,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000237,openbookqa-train-001754,0.6450886726379395,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000238,openbookqa-train-002310,0.8441540598869324,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000239,openbookqa-train-003581,0.9210006594657898,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000240,openbookqa-train-004887,0.7094287872314453,True,True,False,False,True,False,True
openbookqa,openbookqa-validation-000241,openbookqa-train-004597,0.9658750295639038,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000242,openbookqa-train-003910,0.5133844017982483,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000243,openbookqa-train-003306,0.7529246211051941,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000244,openbookqa-train-003890,0.6106124520301819,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000245,openbookqa-train-004636,0.6452490091323853,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000246,openbookqa-train-000193,0.6123728156089783,False,False,False,True,True,False,True
openbookqa,openbookqa-validation-000247,openbookqa-train-003651,0.5316649079322815,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000248,openbookqa-train-000689,0.419283002614975,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000249,openbookqa-train-003398,0.5949113368988037,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000250,openbookqa-train-004208,0.9788524508476257,True,True,False,True,True,False,True
openbookqa,openbookqa-validation-000251,openbookqa-train-001802,0.715766966342926,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000252,openbookqa-train-003004,0.6813358664512634,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000253,openbookqa-train-001211,0.6180655360221863,False,False,False,True,True,False,True
openbookqa,openbookqa-validation-000254,openbookqa-train-001333,0.6120650768280029,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000255,openbookqa-train-001764,0.9628157019615173,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000256,openbookqa-train-004101,0.6680971384048462,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000257,openbookqa-train-000068,0.5125256776809692,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000258,openbookqa-train-003750,0.696479856967926,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000259,openbookqa-train-001338,0.5127779841423035,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000260,openbookqa-train-003266,0.716559886932373,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000261,openbookqa-train-000343,0.7963242530822754,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000262,openbookqa-train-001533,0.6857538819313049,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000263,openbookqa-train-003283,0.7130069136619568,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000264,openbookqa-train-003640,0.8329880833625793,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000265,openbookqa-train-003650,0.6704479455947876,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000266,openbookqa-train-003713,0.7479594349861145,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000267,openbookqa-train-002122,0.8600162267684937,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000268,openbookqa-train-002158,0.6105659008026123,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000269,openbookqa-train-001662,0.6474118232727051,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000270,openbookqa-train-000196,0.7412959337234497,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000271,openbookqa-train-001725,0.6600774526596069,True,,True,,True,False,True
openbookqa,openbookqa-validation-000272,openbookqa-train-003985,0.6783204078674316,True,True,,False,True,True,True
openbookqa,openbookqa-validation-000273,openbookqa-train-003402,0.515757143497467,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000274,openbookqa-train-001644,0.7923291921615601,False,True,True,True,True,True,True
openbookqa,openbookqa-validation-000275,openbookqa-train-004013,0.6136966347694397,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000276,openbookqa-train-000967,0.7665398120880127,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000277,openbookqa-train-001715,0.8037122488021851,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000278,openbookqa-train-002504,0.8990558981895447,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000279,openbookqa-train-001042,0.5991846323013306,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000280,openbookqa-train-001584,0.5879132747650146,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000281,openbookqa-train-000583,0.7877101302146912,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000282,openbookqa-train-003730,0.770011305809021,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000283,openbookqa-train-003427,0.8258389234542847,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000284,openbookqa-train-004537,0.9136128425598145,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000285,openbookqa-train-001820,0.7729226350784302,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000286,openbookqa-train-001865,0.6887890100479126,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000287,openbookqa-train-000047,0.683612585067749,False,True,False,True,True,True,True
openbookqa,openbookqa-validation-000288,openbookqa-train-002765,1.0000005960464478,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000289,openbookqa-train-002729,0.7514843344688416,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000290,openbookqa-train-001514,0.7375837564468384,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000291,openbookqa-train-000068,0.754879891872406,True,True,False,True,True,False,True
openbookqa,openbookqa-validation-000292,openbookqa-train-003827,0.8202075362205505,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000293,openbookqa-train-000008,0.8371037840843201,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000294,openbookqa-train-001410,0.5596320629119873,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000295,openbookqa-train-002959,0.711379885673523,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000296,openbookqa-train-000261,0.5686312913894653,False,False,True,True,True,True,True
openbookqa,openbookqa-validation-000297,openbookqa-train-003813,0.7193637490272522,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000298,openbookqa-train-003957,0.6596446633338928,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000299,openbookqa-train-000425,0.6799808740615845,True,True,True,False,True,False,True
openbookqa,openbookqa-validation-000300,openbookqa-train-000310,0.5549520254135132,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000301,openbookqa-train-002729,0.7081929445266724,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000302,openbookqa-train-003607,0.5882645845413208,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000303,openbookqa-train-004454,0.7062132358551025,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000304,openbookqa-train-000937,0.5830199122428894,False,False,True,True,True,False,True
openbookqa,openbookqa-validation-000305,openbookqa-train-003856,0.8084506988525391,False,True,False,False,True,False,True
openbookqa,openbookqa-validation-000306,openbookqa-train-001246,0.5451539754867554,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000307,openbookqa-train-002475,0.5615854263305664,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000308,openbookqa-train-004184,0.4803195297718048,False,True,True,True,True,False,True
openbookqa,openbookqa-validation-000309,openbookqa-train-001553,0.6726104617118835,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000310,openbookqa-train-001659,0.7571917176246643,True,True,False,True,True,False,True
openbookqa,openbookqa-validation-000311,openbookqa-train-004709,0.6051672697067261,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000312,openbookqa-train-001050,0.5321357250213623,False,False,False,False,True,True,True
openbookqa,openbookqa-validation-000313,openbookqa-train-002151,0.6377414464950562,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000314,openbookqa-train-001712,0.45033636689186096,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000315,openbookqa-train-004910,0.8336252570152283,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000316,openbookqa-train-002137,0.6715018153190613,True,True,True,True,True,False,True
openbookqa,openbookqa-validation-000317,openbookqa-train-001886,0.8858568668365479,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000318,openbookqa-train-001716,0.6683867573738098,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000319,openbookqa-train-000127,0.7643874883651733,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000320,openbookqa-train-003226,0.4788776934146881,True,True,False,True,True,True,True
openbookqa,openbookqa-validation-000321,openbookqa-train-002638,1.0,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000322,openbookqa-train-000563,0.8741888999938965,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000323,openbookqa-train-004721,0.7436704039573669,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000324,openbookqa-train-004095,0.781766951084137,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000325,openbookqa-train-004809,0.45182397961616516,False,False,False,False,True,False,True
openbookqa,openbookqa-validation-000326,openbookqa-train-004912,0.6373378038406372,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000327,openbookqa-train-000052,0.5981982946395874,True,True,True,False,True,True,True
openbookqa,openbookqa-validation-000328,openbookqa-train-002585,0.6642740368843079,True,True,True,True,True,True,True
openbookqa,openbookqa-validation-000329,openbookqa-train-001074,0.7865538597106934,False,False,True,True,True,True,True
