model,dataset,depth,pool,similarity,effect,ci_low,ci_high,effective_n
phi4-mini,gsm8k,complex,all,0.6055071513652803,-0.02365613796589525,-0.04922134502446703,0.0013024978857245162,1388.074070098986
phi4-mini,gsm8k,complex,all,0.6118728576749564,-0.024344413536813624,-0.04924815042154759,0.00035648382383679484,1374.902310360289
phi4-mini,gsm8k,complex,all,0.6182385639846326,-0.025026522481949393,-0.04989905305059234,-0.0006592733304222116,1355.3031051310843
phi4-mini,gsm8k,complex,all,0.6246042702943089,-0.02569497284397141,-0.05068448794553932,-0.0015413271021572916,1331.5865117945823
phi4-mini,gsm8k,complex,all,0.6309699766039849,-0.026343403327849218,-0.051479227856639366,-0.0024298435669030238,1305.7989639399718
phi4-mini,gsm8k,complex,all,0.6373356829136612,-0.026966725526215107,-0.05206154045635747,-0.00324074130807361,1279.5675899293904
phi4-mini,gsm8k,complex,all,0.6437013892233373,-0.027561166137505536,-0.052203590379434596,-0.0035826005006008577,1254.0633598373404
phi4-mini,gsm8k,complex,all,0.6500670955330135,-0.028124226284073215,-0.05245272331384605,-0.0041660778819869425,1230.0406653251036
phi4-mini,gsm8k,complex,all,0.6564328018426897,-0.028654580570801964,-0.05304623836949234,-0.004894863788012406,1207.9129529671582
phi4-mini,gsm8k,complex,all,0.6627985081523657,-0.029151939368558474,-0.053223894272147645,-0.005090868992337145,1187.8359955039336
phi4-mini,gsm8k,complex,all,0.669164214462042,-0.02961689523882098,-0.053227581245156724,-0.005475506632293579,1169.7830490086808
phi4-mini,gsm8k,complex,all,0.6755299207717183,-0.03005076994193588,-0.0540134491411595,-0.005677027829991935,1153.6055202287475
phi4-mini,gsm8k,complex,all,0.6818956270813943,-0.030455473408562955,-0.054586815901047483,-0.005769753965766962,1139.0783423124822
phi4-mini,gsm8k,complex,all,0.6882613333910705,-0.03083338132680455,-0.054742269551625894,-0.006141314411512402,1125.9319395867813
phi4-mini,gsm8k,complex,all,0.6946270397007467,-0.03118723411361101,-0.055151301433416795,-0.006353479755034407,1113.8735724923058
phi4-mini,gsm8k,complex,all,0.7009927460104228,-0.031520057167141485,-0.05563462380401919,-0.006532527135528905,1102.6008526336952
phi4-mini,gsm8k,complex,all,0.7073584523200991,-0.03183510038254557,-0.05620506791627265,-0.006641608824697944,1091.80983947465
phi4-mini,gsm8k,complex,all,0.7137241586297751,-0.03213579378698453,-0.056666282307942316,-0.006871413724547353,1081.1996582980207
phi4-mini,gsm8k,complex,all,0.7200898649394514,-0.03242571560393987,-0.057186854373210985,-0.007024234886349247,1070.4751405822249
phi4-mini,gsm8k,complex,all,0.7264555712491276,-0.03270856889701065,-0.05731784825801433,-0.006858262951488813,1059.3486238343569
phi4-mini,gsm8k,complex,all,0.7328212775588037,-0.03298816300949569,-0.05793882304990099,-0.007003074354724764,1047.541757169848
phi4-mini,gsm8k,complex,all,0.7391869838684799,-0.03326839618946319,-0.05851695471648956,-0.006939247899339604,1034.787923041468
phi4-mini,gsm8k,complex,all,0.7455526901781561,-0.03355323599036184,-0.05926720797726434,-0.007168006085934966,1020.8356811686959
phi4-mini,gsm8k,complex,all,0.7519183964878322,-0.03384669421537321,-0.05975158965736396,-0.0076816062336877615,1005.453446365402
phi4-mini,gsm8k,complex,all,0.7582841027975085,-0.03415279330375444,-0.06072833963581849,-0.008047465044445316,988.4354119243247
phi4-mini,gsm8k,complex,all,0.7646498091071845,-0.034475521129691634,-0.06106529494471,-0.007658614045655426,969.6085177879637
phi4-mini,gsm8k,complex,all,0.7710155154168608,-0.03481877119971781,-0.0618471332849202,-0.007321556714235671,948.8400427379848
phi4-mini,gsm8k,complex,all,0.777381221726537,-0.03518626520136616,-0.06262344313631461,-0.007022916329856358,926.0451899665168
phi4-mini,gsm8k,complex,all,0.783746928036213,-0.035581454785524505,-0.06340973890181804,-0.0067959915715117255,901.1938652041221
phi4-mini,gsm8k,complex,all,0.7901126343458893,-0.03600739937315976,-0.064450097694377,-0.00673383838247118,874.3157529316629
phi4-mini,gsm8k,complex,all,0.7964783406555654,-0.036466616681787835,-0.06491988143386655,-0.007008783744468449,845.5028148067785
phi4-mini,gsm8k,complex,all,0.8028440469652416,-0.03696090259010928,-0.06559092004898248,-0.007190233819224862,814.9084886002561
phi4-mini,gsm8k,complex,all,0.8092097532749178,-0.037491116928000084,-0.06671761225068705,-0.007231051861741723,782.7431554843581
phi4-mini,gsm8k,complex,errors,0.2999526757001877,-0.01458997001801173,-0.10159352553631296,0.07443944406528272,71.21708701574401
phi4-mini,gsm8k,complex,errors,0.30587764889746905,-0.014482218620376951,-0.10102725500085938,0.07395347592829489,72.27708594292764
phi4-mini,gsm8k,complex,errors,0.3118026220947504,-0.014355469460862667,-0.10034534040278344,0.0733784161581891,73.54997572825032
phi4-mini,gsm8k,complex,errors,0.31772759529203176,-0.01420690477897439,-0.0995330059418676,0.07270033798448328,75.07660926480455
phi4-mini,gsm8k,complex,errors,0.3236525684893131,-0.01403351068706897,-0.09857509398948495,0.07190409271045142,76.90426175328422
phi4-mini,gsm8k,complex,errors,0.3295775416865945,-0.013832157755749634,-0.09727867333176664,0.07128698733249496,79.08656840700675
phi4-mini,gsm8k,complex,errors,0.33550251488387584,-0.013599726175921518,-0.09616174707840577,0.07104395852891822,81.68250917087923
phi4-mini,gsm8k,complex,errors,0.3414274880811572,-0.013333284660352468,-0.09405541345424588,0.06994643445077299,84.75366279679093
phi4-mini,gsm8k,complex,errors,0.34735246127843855,-0.013030329483824973,-0.09123806926597236,0.06865226650295227,88.35852052091154
phi4-mini,gsm8k,complex,errors,0.3532774344757199,-0.012689084167044132,-0.08927569130852832,0.06724092437061463,92.54213152124542
phi4-mini,gsm8k,complex,errors,0.35920240767300127,-0.012308850545961628,-0.08753364027282069,0.06456749521511167,97.318956513889
phi4-mini,gsm8k,complex,errors,0.3651273808702826,-0.011890388312455811,-0.0851149991173986,0.06341700258386866,102.64710576199548
phi4-mini,gsm8k,complex,errors,0.371052354067564,-0.011436283902464041,-0.08320317493497882,0.062436895055428245,108.39429894463845
phi4-mini,gsm8k,complex,errors,0.37697732726484534,-0.010951254090506334,-0.07917007161058878,0.06145300635546054,114.30156109804533
phi4-mini,gsm8k,complex,errors,0.38290230046212675,-0.010442319996109955,-0.07658088019676533,0.06202399015433592,119.96065017273418
phi4-mini,gsm8k,complex,errors,0.3888272736594081,-0.009918789495009973,-0.07360475258587439,0.061734691955746636,124.83183309185475
phi4-mini,gsm8k,complex,errors,0.39475224685668947,-0.009392004977165405,-0.07135679559882645,0.05923213170412118,128.32788459933192
phi4-mini,gsm8k,complex,errors,0.40067722005397083,-0.008874849404279255,-0.06866369450677307,0.05922379766438134,129.96258407096536
phi4-mini,gsm8k,complex,errors,0.4066021932512522,-0.008381050568654163,-0.06768209417687074,0.05813736125085046,129.51083480011303
phi4-mini,gsm8k,complex,errors,0.41252716644853354,-0.007924369086051488,-0.0671383141472348,0.05753052615591463,127.09427133620792
phi4-mini,gsm8k,complex,errors,0.4184521396458149,-0.007517785434598362,-0.06694009272912721,0.05632820254200724,123.13826605254425
phi4-mini,gsm8k,complex,errors,0.42437711284309626,-0.007172804547732204,-0.0664699862462144,0.05630550989501211,118.22801370598263
phi4-mini,gsm8k,complex,errors,0.4303020860403776,-0.006898971286591605,-0.06637993813260845,0.056748778890659636,112.94716468037534
phi4-mini,gsm8k,complex,errors,0.436227059237659,-0.00670364476906919,-0.06686875843635681,0.05604052775136857,107.76873386428242
phi4-mini,gsm8k,complex,errors,0.44215203243494033,-0.00659202848381041,-0.06710245725243394,0.05660123958059394,103.01662604686923
phi4-mini,gsm8k,complex,errors,0.4480770056322217,-0.0065674107428814335,-0.06718519522762838,0.05575299302074698,98.87790791799368
phi4-mini,gsm8k,complex,errors,0.45400197882950305,-0.006631545262529234,-0.06645509892260347,0.05584693144827079,95.43719835952753
phi4-mini,gsm8k,complex,errors,0.45992695202678446,-0.006785096075437084,-0.067196925904897,0.05571635541100114,92.71303777140777
phi4-mini,gsm8k,complex,errors,0.4658519252240658,-0.007028080293743606,-0.06755828563959018,0.05523006272949133,90.68714457486274
phi4-mini,gsm8k,complex,errors,0.4717768984213472,-0.007360259586978946,-0.06772586776320728,0.054740941186440295,89.32471510985805
phi4-mini,gsm8k,complex,errors,0.47770187161862854,-0.007781450159391423,-0.06789724036881685,0.0526954445659125,88.5871221685227
phi4-mini,gsm8k,complex,errors,0.4836268448159099,-0.008291737169096916,-0.0683730146646793,0.052028341697127424,88.43913521263266
phi4-mini,gsm8k,complex,errors,0.48955181801319125,-0.00889159102455822,-0.06855249344761849,0.05075027372667794,88.85251597909121
phi4-mini,gsm8k,complex,errors,0.4954767912104726,-0.009581889818701016,-0.06929662888602495,0.05023551063533189,89.80729850809344
phi4-mini,gsm8k,complex,errors,0.501401764407754,-0.010363855409135933,-0.06990056362014141,0.04844520013327263,91.29155149065645
phi4-mini,gsm8k,complex,errors,0.5073267376050353,-0.011238911816477114,-0.07012903953969095,0.046693428122478474,93.30002547150409
phi4-mini,gsm8k,complex,errors,0.5132517108023167,-0.012208475131349589,-0.06978772638203,0.044973678369193824,95.83180487934924
phi4-mini,gsm8k,complex,errors,0.519176683999598,-0.013273685144844397,-0.0701228450272592,0.04192552578007697,98.88689557410865
phi4-mini,gsm8k,complex,errors,0.5251016571968794,-0.014435091200664751,-0.07018228388496013,0.03930295338139362,102.46157608898879
phi4-mini,gsm8k,complex,errors,0.5310266303941608,-0.015692308609421148,-0.07037233320938216,0.03685647544423735,106.54234394110443
phi4-mini,gsm8k,complex,errors,0.5369516035914421,-0.017043667161731148,-0.07155674088843006,0.03525370586774278,111.09844507738535
phi4-mini,gsm8k,complex,errors,0.5428765767887235,-0.018485879079070865,-0.07173148512085303,0.03277194939259479,116.07335215172851
phi4-mini,gsm8k,complex,errors,0.5488015499860048,-0.020013758872715563,-0.07336272216109412,0.030185684508254967,121.37620832636524
phi4-mini,gsm8k,complex,errors,0.5547265231832862,-0.02162003036619658,-0.07474805340453596,0.027297133229656986,126.87514018149915
phi4-mini,gsm8k,complex,errors,0.5606514963805675,-0.023295254803022112,-0.07500447841968413,0.02618124974742078,132.39522857667754
phi4-mini,gsm8k,complex,errors,0.5665764695778489,-0.02502790711438306,-0.07581437775285524,0.02421476443648202,137.72429042565568
phi4-mini,gsm8k,complex,errors,0.5725014427751303,-0.02680461460726464,-0.07799204782911859,0.022210937046893926,142.6287579302447
phi4-mini,gsm8k,complex,errors,0.5784264159724116,-0.02861055450664668,-0.08079855144962637,0.01992800618776706,146.87936361485183
phi4-mini,gsm8k,complex,errors,0.584351389169693,-0.03042998645171119,-0.08325092764439473,0.018454865212946092,150.2824586452555
phi4-mini,gsm8k,complex,errors,0.5902763623669743,-0.03224687689948578,-0.08418822265128995,0.017461590406589608,152.70927372900772
phi4-mini,gsm8k,complex,errors,0.5962013355642557,-0.03404555844548893,-0.08610370239036808,0.01663087069057191,154.11454208020703
phi4-mini,gsm8k,complex,errors,0.602126308761537,-0.035811361525205275,-0.08793672818487952,0.014340878090346476,154.5388555569141
phi4-mini,gsm8k,complex,errors,0.6080512819588184,-0.037531160182801546,-0.09101765286725755,0.01332181266409013,154.0947667309042
phi4-mini,gsm8k,complex,errors,0.6139762551560998,-0.03919378666651647,-0.09388721228055064,0.012102928190467009,152.9420113304509
phi4-mini,gsm8k,complex,errors,0.6199012283533811,-0.040790288607788265,-0.09604294820575864,0.011265752145190055,151.2596726272224
phi4-mini,gsm8k,complex,errors,0.6258262015506626,-0.0423140234382351,-0.09786900075620503,0.010518387057982262,149.22209466749692
phi4-mini,gsm8k,complex,errors,0.6317511747479438,-0.04376060353733167,-0.09975197385384797,0.010312209714185614,146.9822910190208
phi4-mini,gsm8k,complex,errors,0.6376761479452253,-0.045127719481678874,-0.10179656906213659,0.01023786700005341,144.6634252618397
phi4-mini,gsm8k,complex,errors,0.6436011211425066,-0.04641487634504196,-0.10257665649060835,0.009923299049778784,142.35686865936378
phi4-mini,gsm8k,complex,errors,0.649526094339788,-0.04762307946567336,-0.1038329556192878,0.010152921394252145,140.12457776151265
phi4-mini,gsm8k,complex,errors,0.6554510675370693,-0.048754502738863725,-0.10602928288634182,0.009399039201084624,138.00368790572807
phi4-mini,gsm8k,complex,errors,0.6613760407343507,-0.04981216610209561,-0.10861970543016933,0.00923918175128399,136.01177967488798
phi4-mini,gsm8k,complex,errors,0.667301013931632,-0.05079964123373408,-0.1101305360269955,0.008932013100015955,134.15188225982774
phi4-mini,gsm8k,complex,errors,0.6732259871289135,-0.05172079699823332,-0.11221599411760562,0.008606183909280033,132.41675851941633
phi4-mini,gsm8k,complex,errors,0.6791509603261947,-0.05257958975452098,-0.11442748203021584,0.008290895223775727,130.79233273019193
phi4-mini,gsm8k,complex,errors,0.6850759335234762,-0.053379898731400914,-0.11604407675472948,0.008707380058402844,129.2602990389011
phi4-mini,gsm8k,complex,errors,0.6910009067207574,-0.05412540332446328,-0.11715632685977655,0.009113824349122735,127.80002954700633
phi4-mini,gsm8k,complex,errors,0.6969258799180389,-0.05481949720754271,-0.11800760402499849,0.008938761628630084,126.38992436204636
phi4-mini,gsm8k,complex,errors,0.7028508531153201,-0.05546523328938414,-0.11922415784347215,0.009169327366592697,125.00833938574185
phi4-mini,gsm8k,complex,errors,0.7087758263126016,-0.056065293470132484,-0.12008605774165934,0.009696919125820918,123.63420815799245
phi4-mini,gsm8k,complex,errors,0.7147007995098829,-0.05662197758015142,-0.12101306582467977,0.010309459173982141,122.24745118328264
phi4-mini,gsm8k,complex,errors,0.7206257727071643,-0.05713720658865391,-0.12197894463708431,0.010947818287192273,120.829244425594
phi4-mini,gsm8k,complex,errors,0.7265507459044456,-0.05761253598584121,-0.12373063040252368,0.011230208336609229,119.3621998921751
phi4-mini,gsm8k,complex,errors,0.732475719101727,-0.05804917605901091,-0.12419890627334142,0.011493292745998768,117.83049582662743
phi4-mini,gsm8k,complex,errors,0.7384006922990083,-0.05844801653403168,-0.12630927756428412,0.01329882228693443,116.21998174304447
phi4-mini,gsm8k,complex,errors,0.7443256654962898,-0.05880965370493815,-0.12791709301072232,0.012947439101117479,114.51827387831277
phi4-mini,gsm8k,complex,errors,0.7502506386935711,-0.05913441871454809,-0.1295264035860281,0.01319888903187086,112.71484912851326
phi4-mini,gsm8k,complex,errors,0.7561756118908525,-0.05942240608012885,-0.13113094401112568,0.014188091748285404,110.80113975270012
phi4-mini,gsm8k,complex,errors,0.7621005850881338,-0.05967350189011001,-0.13274917877375852,0.0160145289763885,108.77062676070598
phi4-mini,gsm8k,complex,errors,0.7680255582854152,-0.059887411344028633,-0.1358372660770372,0.017666575077858286,106.618926736191
phi4-mini,gsm8k,complex,errors,0.7739505314826965,-0.06006368548258186,-0.13817461809004,0.019437631745635963,104.34386474559935
phi4-mini,gsm8k,complex,correct,0.2999542367458343,-0.0334480734041519,-0.06293618216632446,-0.0019350724705901893,543.8169393878703
phi4-mini,gsm8k,complex,correct,0.3063552983701229,-0.033316146440846954,-0.06259767282824062,-0.001934786260332967,553.7390347393845
phi4-mini,gsm8k,complex,correct,0.3127563599944114,-0.03315736221360898,-0.06217133929124639,-0.0019333245359557845,565.8345800505291
phi4-mini,gsm8k,complex,correct,0.3191574216187,-0.03296708645946073,-0.06165900266454263,-0.0019301830211101395,580.5577214893752
phi4-mini,gsm8k,complex,correct,0.32555848324298853,-0.03274024180004323,-0.06107120252071395,-0.0019392894800868805,598.4383534461687
phi4-mini,gsm8k,complex,correct,0.3319595448672771,-0.03247142845198205,-0.060820395548740386,-0.002297948326273912,620.0782030834248
phi4-mini,gsm8k,complex,correct,0.33836060649156563,-0.03215512921482366,-0.060154627191762844,-0.0027044894490765906,646.1301515019926
phi4-mini,gsm8k,complex,correct,0.34476166811585424,-0.0317860165934628,-0.05966010134275397,-0.0024589696096639206,677.2465085735485
phi4-mini,gsm8k,complex,correct,0.3511627297401428,-0.031359371816822156,-0.05954914672370697,-0.0026568437022751056,713.9742553948264
phi4-mini,gsm8k,complex,correct,0.35756379136443134,-0.03087160931691345,-0.05842740125926137,-0.003235895518355355,756.5679511587186
phi4-mini,gsm8k,complex,correct,0.3639648529887199,-0.030320875020420794,-0.05768481395108855,-0.00339114007993699,804.6920610640548
phi4-mini,gsm8k,complex,correct,0.37036591461300844,-0.029707654673150587,-0.0565938251106819,-0.002682995237934312,857.0122241895282
phi4-mini,gsm8k,complex,correct,0.376766976237297,-0.02903529608261432,-0.05596947657745001,-0.002209242603403625,910.7575449059923
phi4-mini,gsm8k,complex,correct,0.38316803786158554,-0.02831032820718562,-0.055282825691084836,-0.0017907564197191482,961.4863564779357
phi4-mini,gsm8k,complex,correct,0.3895690994858741,-0.027542464237184663,-0.05422307885090422,-0.0015540486246610587,1003.4341888997203
phi4-mini,gsm8k,complex,correct,0.3959701611101627,-0.026744215139299674,-0.05304809470196619,-0.0011110450598388658,1030.7446121786954
phi4-mini,gsm8k,complex,correct,0.40237122273445125,-0.025930113123820823,-0.05229241043090399,-0.0009292450266446682,1039.3615845089766
phi4-mini,gsm8k,complex,correct,0.4087722843587398,-0.02511563402523455,-0.051356812478345865,-0.00037186082479392116,1028.6346498576886
phi4-mini,gsm8k,complex,correct,0.41517334598302835,-0.024315984610086157,-0.05063340411807203,0.0005576078894958179,1001.570543434537
phi4-mini,gsm8k,complex,correct,0.4215744076073169,-0.023544956579256704,-0.05000068652378819,0.0019349601440869712,963.5653841021286
phi4-mini,gsm8k,complex,correct,0.42797546923160545,-0.022814029556971184,-0.04948129608407048,0.0030438862116147747,920.5166212105087
phi4-mini,gsm8k,complex,correct,0.434376530855894,-0.022131838970549034,-0.049238063745518555,0.0038292186226856766,877.3726458303272
phi4-mini,gsm8k,complex,correct,0.44077759248018256,-0.021504037272406892,-0.048689749081808835,0.004754007147993663,837.541198867435
phi4-mini,gsm8k,complex,correct,0.4471786541044711,-0.02093349830275154,-0.04822209953736845,0.005625976855432275,802.9674080661463
phi4-mini,gsm8k,complex,correct,0.45357971572875966,-0.020420765296389393,-0.04760132737745762,0.0063092035935222775,774.5099416261764
phi4-mini,gsm8k,complex,correct,0.4599807773530482,-0.019964628497783528,-0.047469306299724685,0.006871910338180172,752.3469516417172
phi4-mini,gsm8k,complex,correct,0.46638183897733676,-0.019562731382085967,-0.04682049611260911,0.007315178076276169,736.2955934499761
phi4-mini,gsm8k,complex,correct,0.4727829006016253,-0.019212132263395815,-0.046525738914115516,0.007632275713726504,726.0258126890152
phi4-mini,gsm8k,complex,correct,0.47918396222591386,-0.018909778590839997,-0.046457715079336,0.007962799239423394,721.1882646703733
phi4-mini,gsm8k,complex,correct,0.4855850238502024,-0.01865287668313329,-0.04635799958205029,0.008314260805944964,721.4832243847114
phi4-mini,gsm8k,complex,correct,0.491986085474491,-0.018439156834757667,-0.04623314888749091,0.008621011915004714,726.6921897598685
phi4-mini,gsm8k,complex,correct,0.49838714709877957,-0.018267042780886145,-0.046053858646306206,0.008528936742244614,736.6863989870476
phi4-mini,gsm8k,complex,correct,0.5047882087230682,-0.018135737293395543,-0.045736762081220454,0.008599441978127783,751.4200730466956
phi4-mini,gsm8k,complex,correct,0.5111892703473566,-0.018045234544757496,-0.045691749618228895,0.008771649437692652,770.9114371169179
phi4-mini,gsm8k,complex,correct,0.5175903319716453,-0.017996266984432678,-0.04535549510639602,0.008741480549819129,795.21119535418
phi4-mini,gsm8k,complex,correct,0.5239913935959338,-0.017990191565201822,-0.045048302280005434,0.008795536058101714,824.3558665454835
phi4-mini,gsm8k,complex,correct,0.5303924552202224,-0.01802881853884638,-0.045043058777327546,0.008205516666263391,858.3023477551002
phi4-mini,gsm8k,complex,correct,0.5367935168445109,-0.018114186610586103,-0.04480969997588154,0.007737185080580698,896.8409535107302
phi4-mini,gsm8k,complex,correct,0.5431945784687995,-0.018248291466073048,-0.04454614104526188,0.00780741412072675,939.4883093661751
phi4-mini,gsm8k,complex,correct,0.549595640093088,-0.01843278048100824,-0.0446434284593002,0.007915845612631124,985.3704886973065
phi4-mini,gsm8k,complex,correct,0.5559967017173766,-0.018668634000007255,-0.04486062756485613,0.007749453148939508,1033.1213619861032
phi4-mini,gsm8k,complex,correct,0.5623977633416651,-0.018955861336603427,-0.04505051199610787,0.007405443274006581,1080.8385138326628
phi4-mini,gsm8k,complex,correct,0.5687988249659537,-0.019293245336761605,-0.04529605631688863,0.006751899506102683,1126.1500787510797
phi4-mini,gsm8k,complex,correct,0.5751998865902422,-0.019678170491391173,-0.04529834585741331,0.0058031300322707886,1166.4349686126955
phi4-mini,gsm8k,complex,correct,0.5816009482145308,-0.020106564278710135,-0.045653999237377826,0.005246898736147436,1199.1932147785942
phi4-mini,gsm8k,complex,correct,0.5880020098388193,-0.02057296921498163,-0.04622747319822355,0.004792444915420675,1222.489637805292
phi4-mini,gsm8k,complex,correct,0.5944030714631079,-0.021070745573178472,-0.04593292731146357,0.0035461198073201785,1235.3313195417147
phi4-mini,gsm8k,complex,correct,0.6008041330873964,-0.02159238539645364,-0.046999049749497084,0.0029700240914171117,1237.8385817733492
phi4-mini,gsm8k,complex,correct,0.607205194711685,-0.02212990177940641,-0.04715539065651756,0.0025709214238423604,1231.1476324084117
phi4-mini,gsm8k,complex,correct,0.6136062563359737,-0.022675247429453746,-0.04841273617308507,0.002189082667855641,1217.0967859757973
phi4-mini,gsm8k,complex,correct,0.6200073179602621,-0.02322071540871241,-0.04904264914229083,0.0020012143329052904,1197.82492409287
phi4-mini,gsm8k,complex,correct,0.6264083795845508,-0.02375928232439652,-0.04975549834473247,0.0016599086517830853,1175.41241092209
phi4-mini,gsm8k,complex,correct,0.6328094412088392,-0.024284867508742026,-0.05041964784252801,0.00131293494885476,1151.6404258407072
phi4-mini,gsm8k,complex,correct,0.6392105028331279,-0.024792497209822136,-0.05062984178484415,0.0004575775771140994,1127.88077174874
phi4-mini,gsm8k,complex,correct,0.6456115644574163,-0.025278376969929617,-0.050670517676784516,-0.00045196274207167064,1105.0871119921421
phi4-mini,gsm8k,complex,correct,0.652012626081705,-0.025739885787491923,-0.0510372855801431,-0.0008866955231677714,1083.8460952909436
phi4-mini,gsm8k,complex,correct,0.6584136877059934,-0.026175511403581955,-0.05173822666081727,-0.00066010494463929,1064.452825709107
phi4-mini,gsm8k,complex,correct,0.6648147493302821,-0.026584747460047423,-0.05230802659951466,-0.0009760007979209549,1046.9875481824408
phi4-mini,gsm8k,complex,correct,0.6712158109545705,-0.026967971450814397,-0.0526210479622328,-0.0012121610374968088,1031.3818241352124
phi4-mini,gsm8k,complex,correct,0.6776168725788592,-0.027326318679730056,-0.05308281939923628,-0.001839375064563717,1017.4702632093405
phi4-mini,gsm8k,complex,correct,0.6840179342031477,-0.027661563048382402,-0.05364987129798614,-0.002095500027344595,1005.0281868795514
phi4-mini,gsm8k,complex,correct,0.6904189958274363,-0.02797601128568494,-0.05390380882430224,-0.002803978109363672,993.7974788975708
phi4-mini,gsm8k,complex,correct,0.6968200574517248,-0.02827241368603001,-0.054057022943640856,-0.0030696112334833393,983.5033632780852
phi4-mini,gsm8k,complex,correct,0.7032211190760134,-0.028553891727171963,-0.0542722170164119,-0.0028218503097848947,973.8646717060521
phi4-mini,gsm8k,complex,correct,0.7096221807003019,-0.028823881070216224,-0.05515874110124148,-0.002718291625724316,964.5997435010432
phi4-mini,gsm8k,complex,correct,0.7160232423245905,-0.0290860872696564,-0.05557838444436079,-0.00254757691151173,955.4296539309373
phi4-mini,gsm8k,complex,correct,0.722424303948879,-0.029344450869993228,-0.05629289910973276,-0.002273335468201069,946.0800759012699
phi4-mini,gsm8k,complex,correct,0.7288253655731676,-0.029603118271132618,-0.05659291030294775,-0.0023363644015463167,936.2827651131519
phi4-mini,gsm8k,complex,correct,0.7352264271974561,-0.02986641466907424,-0.05706997974561318,-0.002082218786956981,925.7774083974801
phi4-mini,gsm8k,complex,correct,0.7416274888217447,-0.030138815417425004,-0.05747274124449009,-0.0015449229161624484,914.3143661390499
phi4-mini,gsm8k,complex,correct,0.7480285504460333,-0.030424912237985314,-0.05811853037301355,-0.001651250156403425,901.6586476102959
phi4-mini,gsm8k,complex,correct,0.7544296120703218,-0.030729370791446803,-0.05856170966969704,-0.0016768298586151509,887.5952613633794
phi4-mini,gsm8k,complex,correct,0.7608306736946104,-0.031056876179375418,-0.05883906536669492,-0.002264934165262666,871.9358680493586
phi4-mini,gsm8k,complex,correct,0.7672317353188989,-0.03141206297831562,-0.05886644063518626,-0.002469043829310144,854.5264280744606
phi4-mini,gsm8k,complex,correct,0.7736327969431875,-0.03179942640833129,-0.05939904574358032,-0.00228935279223578,835.2552938181875
phi4-mini,gsm8k,complex,correct,0.780033858567476,-0.03222321122058508,-0.06011549812915999,-0.001862357052904434,814.0609737385801
phi4-mini,gsm8k,complex,correct,0.7864349201917646,-0.03268727486513507,-0.06057412989824827,-0.0012121275148274787,790.9386344871414
phi4-mini,gsm8k,complex,correct,0.7928359818160531,-0.03319492148806546,-0.061007425571847754,-0.001087817035844047,765.9443531877959
phi4-mini,gsm8k,complex,correct,0.7992370434403417,-0.03374870332718534,-0.0626409821164028,-0.0013473169204123643,739.1962238335293
phi4-mini,gsm8k,complex,correct,0.8056381050646303,-0.034350186153714386,-0.06346506454013592,-0.00132026611601418,710.8716754713571
phi4-mini,gsm8k,complex,correct,0.8120391666889188,-0.03499967557718956,-0.06499160450185912,-0.001846193015488582,681.2007571228957
phi4-mini,gsm8k,simple,all,0.299953248500824,-0.010759783672488685,-0.03809722433549976,0.01890806283788449,615.0312522210971
phi4-mini,gsm8k,simple,all,0.3063189548105002,-0.010789040188962883,-0.037919912026939666,0.018792226611145522,626.0389007006914
phi4-mini,gsm8k,simple,all,0.31268466112017634,-0.010823855404208759,-0.037707601891438736,0.018654156590641912,639.4424659862839
phi4-mini,gsm8k,simple,all,0.3190503674298525,-0.010865168791941713,-0.03773955923770339,0.0184902346745845,655.7394312373773
phi4-mini,gsm8k,simple,all,0.3254160737395287,-0.010914019164271064,-0.037837720194393104,0.018101414820930986,675.509927425561
phi4-mini,gsm8k,simple,all,0.3317817800492049,-0.010971529515461816,-0.03771554668274499,0.017660718626020217,699.4128093686146
phi4-mini,gsm8k,simple,all,0.33814748635888103,-0.011038879237544687,-0.03739280908895879,0.017308141032263476,728.1640244595632
phi4-mini,gsm8k,simple,all,0.3445131926685572,-0.01111726104909876,-0.03748571449236265,0.016903727415477403,762.482222977313
phi4-mini,gsm8k,simple,all,0.3508788989782334,-0.011207821248673778,-0.03752261781549968,0.016618435438848406,802.9783903649633
phi4-mini,gsm8k,simple,all,0.3572446052879096,-0.011311584416983126,-0.03799313842607351,0.015910518420808383,849.9582815394695
phi4-mini,gsm8k,simple,all,0.3636103115975857,-0.011429367590818144,-0.03763492353696749,0.015437885819714083,903.1065892555148
phi4-mini,gsm8k,simple,all,0.36997601790726187,-0.011561693909084196,-0.03762880036890251,0.014647908974946706,961.048709711204
phi4-mini,gsm8k,simple,all,0.37634172421693807,-0.011708720779483227,-0.037699136097263344,0.014491949120436587,1020.869221542453
phi4-mini,gsm8k,simple,all,0.38270743052661427,-0.011870200972316404,-0.03762759957013767,0.014561933472740434,1077.8229268751263
phi4-mini,gsm8k,simple,all,0.3890731368362904,-0.012045494578281057,-0.03720917839776372,0.014043157595785723,1125.6392669906681
phi4-mini,gsm8k,simple,all,0.39543884314596656,-0.012233643858413565,-0.03759193051061259,0.013248550994045287,1157.7722208061398
phi4-mini,gsm8k,simple,all,0.40180454945564276,-0.012433511740854197,-0.03791517075654054,0.012618795630838038,1169.4327646723293
phi4-mini,gsm8k,simple,all,0.40817025576531896,-0.012643970569363673,-0.03808587096861976,0.012340294338825896,1159.444271262304
